075:51:09|CDR|Okay, that should be gray -
075:51:13|CMP|g feels sort of pleasant, doesn't it? We're measuring just a shadow over zero g on the g-meter.
075:51:19|LMP|Tank pressures are good.
075:51:20|CMP|Okay. The chamber pressure is holding steady as a rock. It's holding - it's building up a little bit, actually; it's up around 96 now. Gimbals are sure a little bit busier than I would have guessed.
075:51:36|CDR|That's a little more chamber pressure than they were predicting.
075:51:42|CMP|Yes, they're all plus 95.
075:51:44|CDR|We may - -
075:51:45|CMP|Shut down a little early.
075:51:46|CDR|- - shut down a little early.
075:51:48|LMP|What do you think about this crazy g-scale?
075:51:56|CDR|All your ... look okay over there, Buzz?
075:51:58|LMP|Man, I'm not going to look at them.
075:52:00|CDR|Alright, probably a good rule.
075:52:15|CMP|How about that? It's running a couple up.
075:52:16|CDR|35 more seconds, and we'll be out of mode 2.
075:52:29|LMP|Well, it's more than just - -
075:52:31|CMP|Chamber pressure continuing; it's up to about 97 - 98 percent.
075:52:35|LMP|- - more than just gray.
075:52:36|CMP|Yes, there's a little pinging in there. That might have jammed; keep your arms off the cockpit, ... all day to look at that thing.
075:52:42|LMP|Look at that thing; that's just where I want it. What do you think about that? A tad low. We're not going to - match it - ... creep up. Okay? Pressure is on INCREASE - -
075:53:04|CDR|Tank pressures are still good.
075:53:05|LMP|- - ... at the beginning.
075:53:07|CMP|Chamber pressure - -
075:53:08|LMP|Take a look at this.
075:53:09|CMP|- - is holding. Wandering off a little bit in roll; that's to be expected. Coming back.
075:53:22|LMP|Okay - -
075:53:23|CDR|We're well into mode 3.
075:53:24|LMP|- - it's going to be about 3 seconds early - cutoff.
075:53:30|CMP|Alright, cut-off nominal at 06:02; expect cut-off around 6 minutes even then, huh?
075:53:36|LMP|...
075:53:42|CMP|Okay, the rates. We're ... all three axes are about 0.1 degree per second. APS is punting back and forth.
075:53:52|CDR|I'm predicting 05:58.
075:53:55|CMP|Okay.
075:53:56|CDR|4 seconds early.
075:53:58|CMP|Right now.
075:53:59|CDR|May be - might be 5 by the time I get my ...
075:54:05|CMP|Okay, she's steering like a champ; chamber pressure sneaking up to 100.
075:54:10|CDR|Look at the ...
075:54:11|CMP|..., didn't recognize it ....
075:54:23|CMP|Pitch trim is holding a little over 2; it's oscillating between 2 and 2.4, roughly. Yaw trim is oscillating between minus 0.5 and zero. It's just sort of aimlessly wandering back and forth between those values. Rates are still wandering; they're deadbanding the rates in all three axes; they're plus or minus 0.1 a degree.
075:54:53|CDR|We're now predicting 5 seconds early, 05:57.
075:54:57|CMP|Chamber pressure is 100 psi even.
075:55:11|CMP|Ball number 1 and ball number 2 both right on value. Roll zero, pitch 225, roughly, and yaw 348; and hold.
075:55:29|LMP|Okay, going to get the DELTA-V switches OFF right at shutdown?
075:55:34|CMP|Shutdown, I'll get both DELTA-V THRUST, NORMAL switches, OFF.
075:55:38|CDR|10 seconds.
075:55:40|CMP|Okay. 9, 8, 7, 6, 5, 4, 3, - -
075:55:48|MS|...
075:55:49|CDR|SHUTDOWN.
075:55:50|CMP|Okay, now.
075:55:51|LMP|Ball valves closed - -
075:55:52|CMP|50 seconds.
075:55:53|LMP|- - barber poles - -
075:55:54|CMP|Okay.
075:55:55|LMP|All four. Standing by for the gimbal motors.
075:55:56|CMP|Alright. PITCH 1 - OFF.
075:55:57|LMP|Got it.
075:55:58|CMP|YAW 1, OFF.
075:55:59|LMP|Got it.
075:56:00|CMP|PITCH 2, OFF.
075:56:02|LMP|Got it.
075:56:03|CMP|YAW 2, OFF.
075:56:04|LMP|Got it.
075:56:05|CMP|Okay. TVC SERVO POWER 1 and 2, OFF.
075:56:08|LMP|1, OFF; 2, OFF.
075:56:10|CMP|MAIN BUS TIE is OFF.
075:56:11|LMP|Okay.
075:56:12|CMP|1, OFF; 2, OFF.
075:56:14|LMP|Man, man!
075:56:15|CMP|Alright.
075:56:16|CDR|Understand.
075:56:17|LMP|Look at the residuals. PROCEED.
075:56:20|CMP|PROCEED? Copy them down; we're not going to trim them.
075:56:22|MS|...
075:56:23|CMP|... minus 1, minus 1, plus 1. Jesus!
075:56:27|LMP|Got them.
075:56:29|CMP|I take back any bad things I ever said about M.I.T. - which I never have.
075:56:34|CDR|Okay, will you just leave them, now? They vary around.
075:56:35|LMP|Alright, get the EMS, too.
075:56:37|CMP|Okay, EMS says minus 6.8.
075:56:39|LMP|Got it. You got them on the ... switches?
075:56:43|CMP|Minus 6.8 to the DELTA-V to B.
075:56:45|CDR|... flight plan.
075:56:47|LMP|Alright, no nulling residuals. EMS FUNCTION to OFF, we got that ...?
075:56:51|CMP|1 minute - Neil's got it. We got it, minus 6.8. Okay, stand by on OFF on EMS. What else you got, Buzz, in the way of a checklist?
075:57:02|LMP|The EMS MODE, STANDBY?
075:57:04|CMP|STANDBY.
075:57:05|LMP|BMAG MODE, three, to RATE 2?
075:57:06|CMP|Three to RATE 2.
075:57:07|LMP|ATT DEADBAND, MAX?
075:57:08|CMP|ATT DEADBAND, MAX.
075:57:09|LMP|PCM BIT RATE, LOW?
075:57:13|LMP|ROTATION CONTROL POWER, DIRECT, two of them, OFF?
075:57:14|CMP|DIRECT, two, is OFF.
075:57:15|LMP|Circuit breakers - PITCH 1, PITCH 2, YAW 1, YAW 2, OPEN.
075:57:17|CMP|PITCH 1, PITCH 2, YAW 1, YAW 2, OPEN. Proceed.
075:57:21|LMP|Okay, proceed. Okay, VERB 82 in there. Go to P00. Well, that isn't what it says, but -
075:57:30|CMP|Well, it's good.
075:57:45|CDR|I think we're going to have to - Well, we'll leave this here anyway ... magazine ...
075:57:48|CMP|What goes in this VGX column?
075:57:53|LMP|That was the - that's the VGX residual at – before you spin.
075:58:00|CMP|Okay.
075:58:02|LMP|So just read the ... A.
075:58:04|CMP|Alright.
075:58:10|CDR|That was a beautiful burn.
075:58:12|CMP|God damn, I guess.
075:58:14|LMP|Whoo! Well, I have to vote with the 10 crew, that thing is brown.
075:58:19|CDR|Yes.
075:58:20|CMP|Sure is.
075:58:21|CDR|Looks tan to me.
075:58:23|LMP|But when I first saw it, at the other sun angle - -
075:58:24|CDR|Yes?
075:58:25|CMP|It looked gray.
075:58:26|LMP|- - it really looked gray.
075:58:27|CDR|Yes.
075:58:28|CMP|More - more sun angle you get - -
075:58:29|LMP|It got more - more brown - with increasing sun angle.
075:58:35|CMP|Okay.
075:58:36|LMP|It's a long ways off.
075:58:37|CDR|Alright, let's - Okay, now we've got some things to do -
075:58:43|LMP|Okay, let's do them.
075:58:48|CDR|We got to do a VERB 66.
075:58:51|LMP|Hey, wait a minute - alright.
075:58:53|CMP|Buzz will want to do a VERB 82; now, I don't know what comes first here.
075:58:55|LMP|Yes, VERB 82.
075:59:08|CMP|Well, I don't know if we're 60 miles or not, but at least we haven't hit that mother.
075:59:11|LMP|Look at that! Look at that! 169.6 by 60.9.
075:59:15|CMP|Beautiful, beautiful, beautiful, beautiful!
075:59:17|LMP|What - what'd it say - -
075:59:18|CMP|You want to write that down or something?
075:59:19|LMP|- - 60.2.
075:59:20|CMP|Write it down just for the hell of it. 170 by 60, like gangbusters.
075:59:28|LMP|We only missed by a couple of tenths of a mile.
075:59:36|CMP|Hello, Moon; how's the old back side?
075:59:41|LMP|Well, it's - -
075:59:42|CDR|VERB 66, alright?
075:59:43|LMP|VERB 66.
075:59:47|CDR|We won't need that other vector ever again.
075:59:49|LMP|Now, we're - PCM, LOW, and we want to turn the TAPE RECORDER, OFF?
075:59:52|CMP|Yes, why - I don't care.
075:59:53|LMP|Okay.
075:59:54|CMP|Why don't you go PCM, LOW, and don't worry about the tape recorder; it's got 2 hours.
075:59:57|LMP|Okay.
075:59:58|CDR|Okay, we'll look at service module RCS - and SCS -
076:00:07|CMP|I want to look at the DAP again and enter a VERB 48, ENTER.
076:00:14|LMP|What was our ...?
076:00:16|CDR|1500.
076:00:24|CMP|Okay.
076:00:26|LMP|You got all your things logged now?
076:00:30|CMP|Yes, sir, I'm all logged.
076:00:31|LMP|Okay.
076:00:34|CDR|Now, it says what we do is roll 180 and pitch down 70.
076:00:39|LMP|That do it? Alrighty, let's go to SCS and do it.
076:00:45|CDR|And -
076:00:53|LMP|Don't waste all the gas, now.
076:00:55|CMP|... When I get around there, I'll pitch down 70, huh? What are we pitching down for, what, what, what - -
076:01:01|CDR|We're going to - what we're - -
076:01:02|CMP|I don't even know what we're doing.
076:01:04|CMP|LMP
076:01:05|CDR|Well, we're going to roll over and pitch down so we're looking out the front windows, down at the - -
076:01:10|CMP|Oh, yes, okay.
076:01:11|CDR|Okay?
076:01:12|CMP|We can pitch down - ... picture - -
076:01:13|LMP|... - -
076:01:14|CMP|- - can we take a picture - -
076:01:15|LMP|- - ... pitch attitude.
076:01:16|CMP|Yes.
076:01:17|CDR|Now, we're going to have high gain, and then we're - -
076:01:18|CMP|How would you - -
076:01:19|CDR|- - going to be able to - -
076:01:20|CMP|- - like it with the - -
076:01:21|CDR|- - look at the moon ahead of us, coming out the window right now.
076:01:22|CMP|Can we see the earth horizon from here?
076:01:23|LMP|Well, we ... - -
076:01:24|CDR|We should be able to ...
076:01:25|LMP|- - ... precise. What was the time we got on it, Neil?
076:01:28|CDR|Yes, we can - -
076:01:29|LMP|Neil?
076:01:31|CDR|What's that?
076:01:32|LMP|What was the time we got on it?
076:01:34|CDR|Burn time?
076:01:38|LMP|No, no - -
076:01:39|CDR|Burn time or what?
076:01:41|CMP|We want the big camera, huh? Big lens or small one?
076:01:46|CDR|Oh, it doesn't really matter.
076:01:48|LMP|80 millimeter will probably be as good for - -
076:01:50|CMP|For the earth coming up?
076:01:51|CDR|No, for the earth - -
076:01:52|LMP|No, for the earth coming up, we want 250. Might take some - -
076:01:54|CDR|- - not sure we can get the earth coming up - -
076:01:55|LMP|- - might take some - some luck to get that, but - -
076:01:59|CMP|Here, you want -
076:02:03|CDR|Tape recorder still running?
076:02:04|LMP|Yes.
076:02:06|CMP|It doesn't matter, we've got 2 hours on that tape, and they don't care if you run out. As long as you're on BIT RATE, LOW.
076:02:18|LMP|Okay, infinity, at f:11 - and 1/250th, huh?
076:02:28|CMP|Okay, let me get my - let me get my gouge out here. I got my gouge - -
076:02:30|CDR|You might want to back off a half stop to get the earth -
076:02:33|CMP|Are you - you black and white or color?
076:02:35|LMP|Color.
076:02:37|CMP|Alrighty.
076:02:38|LMP|Moon ..., 5.6; earth ..., 11; ... terminator, 1.8 - -
076:02:44|CDR|You think it's on your - your spotmeter reading for the earth?
076:02:54|CMP|Which way are you maneuvering now, friend?
076:02:58|LMP|5.6 at - 5.6 at 1/250th is probably - -
076:03:01|CMP|Are you rolling?
076:03:02|CDR|Rolling?
076:03:03|CMP|You are, aren't you?
076:03:04|CDR|I'm rolling right.
076:03:07|CMP|Boy, they rate some rough country over there.
076:03:09|CDR|You might get it coming sideways here; stand by in case it does. What's the AOS time?
076:03:15|LMP|It was 15 with the burn. 15:23, something like that.
076:03:23|CMP|Just be with you in 10 seconds, Neil; I just want to get my - -
076:03:27|LMP|We ought to be able to get it - -
076:03:28|CMP|- - book put back together here.
076:03:29|LMP|- - a couple of good shots.
076:03:33|CMP|The earth's going to be over here?
076:03:35|CDR|AOS, 76:15. That's exact - -
076:03:38|LMP|Can you verify that you got the state vectors transferred with the VERB 83?
076:03:41|CDR|I'll do that.
076:03:47|LMP|Now, what else we got?
076:03:49|CDR|Coming up there.
076:03:53|LMP|... Eyeballing and chattering. We got the burn status report? That's all?
076:04:02|CMP|Ready to go.
076:04:05|LMP|Okay, that looks good. Give me a VERB - 64.
076:04:12|CDR|What happened?
076:04:27|LMP|Ought to wash this window over here - -
076:04:28|CDR|You have a map so we can look at ...
076:04:30|LMP|Anybody got a - -
076:04:31|CMP|Yes, it - -
076:04:32|LMP|- - anybody got a Kleenex?
076:04:33|CDR|Yes, I think I've got one. Here you go.
076:04:40|CMP|Here's one; it's a little moist, though.
076:04:43|LMP|...
076:04:49|CMP|Well, one more ... burn.
076:04:53|LMP|Two more.
076:04:57|CDR|You got two more.
076:04:59|LMP|Yes, ... got a few more.
076:05:05|CMP|Look at those craters in a row. You see them right - going right out there?
076:05:07|CDR|...
076:05:08|CMP|Look at that line of them.
076:05:10|CDR|...
076:05:13|LMP|...
076:05:15|CMP|Something really peppered that one. There's a lot less variation in color than I would have thought, you know, looking down?
076:05:26|LMP|Yes, but when you look down, you say it's brownish color?
076:05:29|CMP|Sure.
076:05:32|LMP|Oh, golly, let me have that camera back. There's a huge, magnificent crater over here. I wish we had the other lens on, but God, that's a big beauty. You want to look at that guy, Neil?
076:05:43|CDR|Yes, I see him.
076:05:45|LMP|He's coming your way.
076:05:48|CDR|That dark spot.
076:05:50|LMP|Oh, let me - here, let me - -
076:05:53|CMP|Well, there's no doubt that this is a little smaller than the earth - -
076:05:57|LMP|Look at that one.
076:05:58|CMP|- - would you look at that curvature?
076:06:01|LMP|Where is that dark spot?
076:06:02|CDR|The dark spot's right up here. You want to get the other lens on?
076:06:06|LMP|Yes.
076:06:07|CMP|Don't you want to get the earth coming up? It's going to be 9 minutes.
076:06:11|LMP|Yes, let's take some pictures here, first.
076:06:15|CMP|Well, don't miss that first one.
076:06:16|LMP|See how am I doing. Yes, you're right.
076:06:21|CDR|We'll need - we need to catch it about 10.
076:06:27|CMP|Shoot, you're going to have plenty of passes.
076:06:30|LMP|Yes, right.
076:06:33|CMP|Plenty of earthrises, I guess.
076:06:37|CDR|Yes, we are.
076:06:38|CMP|Are we about there?
076:06:40|CDR|Boy, look at that ... crater. You can probably see him right there.
076:06:44|CMP|Yes, that's what I was talking about just a minute ago. It's kind of hard to believe that that's volcanic and formed by some faulting, isn't it? I don't believe that - but it's such a perfect straight line.
076:07:05|CMP|Hope none of those meteors come by right now.
076:07:18|CMP|Let me look through the sextant, Neil.
076:07:41|CMP|Well, where's the freaking earth going to be now? I'm confused.
076:07:46|LMP|In plane, I hope.
076:07:50|CDR|How are you doing on your roll there?
076:07:52|LMP|Well, we got about another 60 degrees to go. When's AOS?
076:08:00|CDR|15 - we're 7 minutes away.
076:08:03|LMP|Okay.
076:08:37|CDR|What a spectacular view!
076:08:48|CMP|God, look at that moon!
076:09:20|CMP|Fantastic. Look back there behind us, sure looks like a gigantic crater; look at the mountains going around it. My gosh, they're monsters.
076:09:58|CDR|See that real big - -
076:10:01|CMP|Yes, there's a moose down here you just wouldn't believe. There's the biggest one yet. God, it's huge! It is enormous! It's so big I can't even get it in the window. You want to look at that? That's the biggest one you ever seen in your life. Neil? God, look at this central mountain peak.
076:10:23|MS|...
076:10:24|CMP|Isn't that a huge one?
076:10:26|CDR|Look at the ... Did you get some pictures of that?
076:10:29|CMP|Yes, I just took one. Can take another one here when he gets around a little better. It's fantastic!
076:10:35|CDR|That's kind of a foggy window.
076:10:37|CMP|That's a horrible window. It's too bad we have to shoot through this one, but - Oh, boy, you could spend a lifetime just geologizing that one crater alone, you know that?
076:10:51|CDR|You could.
076:10:53|CMP|That's not how I'd like to spend my lifetime, but - picture that. Beautiful!
076:11:01|LMP|Yes, there's a big mother over here, too.
076:11:07|CMP|Come on now, Buzz, don't refer to them as big mothers; give them some scientific name.
076:11:17|LMP|It sure looks like a lot of them have slumped down.
076:11:20|CMP|A slumping big mother. Well, you see those every once in a while.
076:11:26|LMP|Most of them are slumping. The bigger they are, the more they slump - that's a truism, isn't it?
076:11:41|LMP|That is, the older they get.
076:11:50|CDR|Well, we're at 180 degrees, and now we're going to want to stop that and start a slow pitchdown. We want to go - -
076:11:59|LMP|We're not going to see the earth come up over the horizon.
076:12:02|CDR|- - about 70 degrees.
076:12:03|CMP|It says pitchdown or pitchup?
076:12:04|CDR|Pitchdown, so we're looking forward.
076:12:06|CMP|Pitchdown, so we're looking forward, alright. I wonder what kind of a rate we ought to - -
076:12:11|LMP|We got 4 minutes to get down.
076:12:13|CMP|Alright.
076:12:14|LMP|Never make it. There's a couple of new craters.
076:12:25|CDR|There's a good view of that -
076:12:29|LMP|Look warm down there, Neil?
076:12:32|CDR|I sure can't tell.
076:12:35|LMP|Looks hotter than hell to me. Boy, look at the size of that one.
076:12:47|CMP|Golly! Whoo! Get another picture of that big fellow.
076:12:51|CDR|Yes. I'm going to take one out here of him.
076:12:59|LMP|I've got an Easter egg coming up, gentlemen.
076:13:02|CDR|That's good. Gosh, it's 1 o'clock already.
076:13:07|LMP|Hey, you know, we got a TV show at -
076:13:14|MS|...
076:13:15|CMP|Huh?
076:13:16|CDR|The next REV around, that is.
076:13:18|LMP|Before LOI 2.
076:13:20|CDR|Yes.
076:13:24|CMP|Could you give me a gimbal angle to pitch to?
076:13:26|CDR|What are you going to do on that one?
076:13:29|CMP|Oh, I guess - get 10 pictures of the moon.
076:13:36|LMP|What did you want, Mike?
076:13:39|CMP|A gimbal angle to pitch to - if it's pitchdown 70 - why, let's see, from 226, that's 70, that's 296?
076:13:54|LMP|Yes, you were at 2 -
076:13:58|CMP|296, I would guess. How many minutes we got – to AOS?
076:14:08|CDR|About another minute and a half.
076:14:09|LMP|(Coughing)
076:14:17|CMP|I rolled to slow - doubt that we'll make it. Oh, look what I got. ...
076:14:32|CMP|Golly damn! A geologist up here would just go crazy.
076:14:40|LMP|You want the flight plan?
076:14:43|CDR|Yes, please.
076:14:57|CMP|Okay, we shouldn't take any more pictures on this roll until earth comes, I don't think; this is - -
076:15:01|CDR|About out?
076:15:02|CMP|- - just about out and it's on our last color roll, so we'll switch to black and white as soon as we get to earth.
076:15:07|CDR|We might make it in time.
076:15:09|CMP|Yes.
076:15:13|LMP|There it is, it's coming up!
076:15:15|CMP|What?
076:15:16|LMP|The earth. See it?
076:15:17|CMP|Yes. Beautiful.
076:15:21|LMP|It's halfway up.
076:15:23|CDR|We ought to have AOS now.
076:15:25|CMP|You got your - -
076:15:26|LMP|Right over the LM.
076:15:28|CDR|Are you set up?
076:15:30|LMP|Just about to be cut off by the LM. Boy, does that ever look beautiful in the sextant.
076:15:36|CMP|Have you got - -
076:15:37|CDR|Okay, how about MSFN -
076:15:39|CMP|LMP
076:15:42|CDR|We're in OMNI - -
076:15:45|LMP|DOWN VOICE BACKUP.
076:15:46|CDR|- - Bravo.
076:15:48|CC|Apollo 11, Apollo 11, this is Houston. Do you read? Over.
076:15:52|LMP|Yes, we sure do, Houston. The LOI 1 burn just nominal as all getout, and everything's looking good.
076:16:00|CC|Apollo 11, Apollo 11 - -
077:41:15|CMP|That's why I'm trying to get it out.
077:42:16|CDR|No alignment this REV, huh?
077:43:02|LMP|Mike, I guess the name of the game is to go back to - B OMNI?
077:43:10|CMP|Huh?
077:43:12|LMP|Go back to B in OMNI?
077:43:17|CMP|Well, let's see - when we come over the hill next time, we're supposed to have them on the high gain, I think.
077:43:25|CDR|Not sure of that.
077:43:29|CMP|...
077:43:31|LMP|Did you use this thing?
077:43:33|CDR|No.
077:43:34|LMP|Well, let's get rid of it then; I can't see a crapping ...
077:44:26|LMP|77:44 - okay, - LOS is right on schedule.
077:44:35|CMP|77:50, we'll be at the prime meridian; now, I can set that map up so it'll tell us where we are.
077:44:43|CDR|Okay.
077:44:45|LMP|We - we're ahead on this eat period - we're behind on the last eat period or something. We got a ...
077:45:15|CMP|I think, Buzz, if you put - put the HIGH GAIN to MANUAL and go pitch 20 - yaw 360 - pitch minus 20, I guess - -
077:45:26|LMP|Minus 20; yes, that would be better.
077:45:28|CMP|- - and yaw 360 - -
077:45:29|LMP|That's okay assuming I'm at the right attitude, but I ain't going to be at the right attitude - not without wasting a lot of gas. Put -
077:45:36|CMP|That's fine, but -
077:45:42|CDR|If you did, it would be very interesting that way.
077:45:46|LMP|Yes. Oh, crap.
077:45:55|CDR|We get HIGH GAIN and we get TV at the same time - -
077:45:58|CMP|Well, I better start maneuvering then; doggone it, I've been yawed out of plane somehow. Let's see, we're pitched down - we want to pitch back up - pitched down, doggone it. ACCEL COMMAND, pitch down.
077:46:17|CDR|Okay, well - are we going to unlock the camera store and get all that claptrap put together?
077:46:23|LMP|Yes.
077:46:24|CDR|Okay.
077:46:42|LMP|Which window you want to operate out of, so I can figure out how to put the monitor on?
077:46:48|CDR|Well, I suppose the best one would be the center window, don't you think?
077:46:57|LMP|Probably, I don't know; wait until we get into attitude.
077:47:01|CDR|Get into attitude - see what we think.
077:48:19|CMP|Oh, shit; this pitch here is no good; 32, huh? Pitch 315 I want to be at, huh? Alright. They keep - all they do is they say ORB rate and that little attitude right there and right there applies to the rest of this page, all of that page, and over to this page.
077:48:46|CDR|Okay, so that's the one we'll do.
077:48:50|CMP|Okay, that's the way I'm rolling.
077:48:51|CDR|And we'll take the - we'll have HIGH GAIN - -
077:48:54|CMP|Yes.
077:48:55|CDR|- - and we'll get the camera out of the center window, if that looks reasonable.
077:49:02|CMP|Okay.
077:49:06|CDR|We'll have to give them pictures of the moon.
077:49:07|CMP|... I've been plotting on them ... 50:05.
077:49:14|CDR|We'll have a gouge as to where we are.
077:49:22|CMP|55 -
077:50:35|LMP|Outside, huh? Alright, the switch is set for outside.
077:50:41|CMP|Could I have that map that y'all were looking at before, that lunar map? Thank you.
077:51:03|CDR|Hmm - here comes the moon.
077:51:16|LMP|Really beautiful.
077:51:29|CDR|Hey, you - -
077:51:30|CMP|I wonder where we are.
077:51:31|CDR|- - we're going to stop here pretty soon, right?
077:51:33|CMP|Yes, at 315.
077:51:41|SC|(Whistling)
077:51:56|CMP|Man, that's really -
077:51:58|CDR|It really looks gray to me now.
077:52:07|CDR|...?
077:52:10|LMP|... right down toward the ground here.
078:22:10|CDR|- - and you could be busy getting up supplies if you ...
078:22:16|CMP|About a minute from AOS.
078:22:19|LMP|Okay, let's get out of this; let me get VERB 62. Okay, Mike?
078:22:22|CMP|Oh, I really need these ..., Buzz; I really need these goddam ...
078:22:26|LMP|Well, we're not going to have much of a TV unless we get high gain.
078:22:30|CMP|Alright.
078:22:32|LMP|I'll give it back to you - ...
078:22:50|CDR|You got yourself some rates going about like what you want?
078:22:55|LMP|You got - you got high gain right now, I mean the angles, right now.
078:23:00|CMP|And we're 23 - we're 30 seconds from AOS, so those angles should be okay. You reading them?
078:23:08|CDR|Minus 30 pitch - -
078:23:10|CMP|Yes.
078:23:11|CDR|- - 150 yaw, okay.
078:23:12|LMP|No, that's not 150 - that's 15. Isn't it?
078:23:14|CDR|Just a second. Yes, minus - I'm sorry, minus 31 and plus 15. Right. You got it?
078:23:27|CMP|Yes.
078:23:34|CDR|I don't know what f-stop I ought to be at - Well - See what it's doing, Mike?
078:23:42|CMP|...
078:23:44|CDR|The flicker I don't know about, the white dot is - -
078:23:47|LMP|Yes, the flicker - -
078:23:48|CDR|- - the flicker is what I'm - Nothing I can - -
078:23:50|CMP|Okay, we got it solid.
078:23:52|CDR|- - nothing you can do about the flicker.
078:23:55|CMP|Got it solid on AUTO.
078:24:07|LMP|Houston, Apollo 11. Are you picking up our signal okay?
079:48:01|CMP|Another 5 minutes, Neil babe.
079:48:05|CDR|Okay.
079:48:20|LMP|This pitch angle is quite a bit off nominal; 196 instead of 212.
079:48:24|CMP|Umm.
079:48:26|LMP|16 degrees.
079:48:28|CMP|Yes, Shaffer screwed up - got to get his eccentric orbit.
079:49:21|CMP|We is there.
079:49:27|CDR|Okay, I think I got Denebola in sight; let me look at the - Sure enough, I do. And it's good enough in the telescope; let me check it through the sextant. It's even in the sextant.
079:49:41|CMP|Beautiful! Fantastic!
079:49:44|LMP|Let's burn.
079:49:45|CDR|That's MANUAL and ZERO - ZERO and MANUAL.
079:49:51|CMP|We done paid our debt to society; we done made a star check. 79:50 -
079:49:58|CDR|It used to be that you couldn't get control on LOI 2; that any burn, any attitude you made was safer than the regular attitude, but that isn't true any more.
079:50:07|LMP|Yes.
079:50:09|CMP|Okay, we got the OPTICS, ZERO?
079:50:14|LMP|Yes, I'm sure it is.
079:50:16|CMP|And we're not going to do any VERB 41, NOUN 91, any of that stuff - -
079:50:20|LMP|No ...
079:50:21|CMP|- - so you can - enter on this one.
079:50:26|CDR|Okay. OPTICS, ZERO, ZERO, huh?
079:50:29|CMP|No!
079:50:31|CDR|Supposed to be 0.7.
079:50:32|CMP|Oh.
079:50:33|CDR|Okay?
079:50:35|CMP|VERB 37, ENTER; 40, ENTER.
079:50:46|CMP|How does that look?
079:50:48|CDR|Looks beautiful. You enter on it, huh?
079:50:51|CMP|No. Leave it there.
079:50:52|CDR|Alright.
079:50:56|CMP|Align spacecraft roll, GDC ALIGN.
079:51:06|CDR|Yes, here we go - ... doesn't look bad.
079:51:10|CMP|No, I just got through aligning it a little while ago.
079:51:42|CMP|Okay, GDC's aligned.
079:51:46|CDR|OkaY.
079:51:48|LMP|Check the circuit breakers.
079:51:50|CMP|Alright. I got - -
079:51:54|LMP|SCS circuit breakers.
079:51:56|CMP|SCS; they're all in.
079:51:58|LMP|SPS, 12, closed.
079:52:00|CMP|SPS, 12 of them.
079:52:02|LMP|ATT DEADBAND, MINIMUM.
079:52:04|CMP|MINIMUM.
079:52:05|LMP|RATE, LOW?
079:52:06|CMP|RATE, LOW.
079:52:07|LMP|LIMIT CYCLE, ON?
079:52:08|CMP|ON.
079:52:11|LMP|MAN ATT, three, to RATE COMMAND.
079:52:14|CMP|Okay, MANUAL ATTITUDE, three, RATE COMMAND. And - sunrise.
079:52:23|LMP|Sunrise's going to be 52:10 - and I missed ...
079:52:31|LMP|MAN ATT, three, to RATE COMMAND, you got that?
079:52:33|CMP|Three, RATE COMMAND.
079:52:34|LMP|BMAG MODE, three of them, to RATE 2.
079:52:35|CMP|Three to RATE 2.
079:52:36|LMP|ROT CONTROL POWER, DIRECT, two of them, OFF.
079:52:38|CMP|OFF - OFF.
079:52:41|LMP|SCS TVC, two, to RATE COMMAND.
079:52:44|CMP|Two to RATE COMMAND.
079:52:45|LMP|TVC GIMBAL DRIVE, PITCH and YAW, AUTO.
079:52:49|CMP|PITCH and YAW, AUTO.
079:52:52|LMP|Okay, what time do you have?
079:52:54|CMP|Okay, we've got - 18 minutes, roughly.
079:53:04|LMP|That TVC gimbal drive's taking up the power?
079:53:09|CMP|TVC - -
079:53:10|LMP|Putting out?
079:53:11|CMP|- - SERVO POWER?
079:53:12|LMP|No. The TVC GIMBAL DRIVE, PITCH and YAW, to AUTO. That didn't do anything, did it?
079:53:19|CMP|No. No, that didn't do a thing; servo power's what takes it.
079:53:28|CDR|You know not to leave them on too long.
079:53:42|LMP|19 seconds to ullage; two jets.
079:53:45|CMP|Okay, 19 seconds, two jets.
079:53:50|LMP|A valves only.
079:53:52|CMP|Okay.
079:54:06|LMP|What did you get out of P30 as far as HA and HP?
079:54:10|CDR|I got the right numbers.
079:54:12|LMP|65.7, 53.7?
079:54:16|CDR|You got these?
079:54:23|LMP|Yes. 65.6, 54.6. ... should get those up.
079:54:29|CDR|...
079:56:21|LMP|Now, let's see, we can take off the 16-millimeter magazines and the 70-millimeter magazines.
079:56:44|CMP|I've got your stopwatch.
079:57:46|CDR|Okay, burn time is - -
079:57:49|CMP|Light the motor.
079:57:50|CDR|- - 17 and 1 second overburn, almost ... minutes.
079:57:57|CMP|Do it right here.
079:58:07|LMP|When's TIG?
079:58:09|CMP|11.
079:58:10|CDR|80:11:36.
079:58:22|CMP|17 seconds - 17 plus 1, huh?
079:58:49|LMP|Those little - fluorescent things on there must be from the heat and transfer.
079:58:54|CDR|Where are they? On the command module?
079:58:56|LMP|No.
079:58:57|CDR|On the LM?
079:58:58|LMP|No.
079:58:59|CDR|I don't know, but the command modul's got about ...
079:59:01|LMP|Little fluorescent - circles?
079:59:04|CDR|There's one of them.
079:59:07|LMP|There's some in a lot of failures.
079:59:10|CMP|The only thing is all the engineering that went into those damn things, too. There's a lot of time and money down the pipe.
079:59:15|LMP|I mean, this big monstrosity out here, it fails -
079:59:17|CDR|Hey, we're coming up - You can see the horizon -
